MatchID,TotalSeconds,HomeTeam,RoadTeam,HomeNumberPenalties,RoadNumberPenalties,HomeTeamPMinutes,RoadTeamPMinutes,HomePenaltySum,RoadPenaltySum,HomeGoals-RoadGoals,RoadGoals-HomeGoals,KurtHomePlayers-KurtRoadPlayers,RoadPlayers,HomePlayers,OliverHomePlayers-OliverRoadPlayers,Period,TimeOfPenalty,minutes,seconds,isRegular
2011021219,675,15,7,0,2,0,15,2,2,1,-1,0,10,12,2,1,00:11:15,11,15,1
2011021220,2112,9,4,1,1,4,2,2,2,-1,1,0,12,12,0,2,00:15:12,35,12,1
2011021221,698,16,10,0,2,0,4,0,0,1,-1,0,11,12,1,1,00:11:38,11,38,1
2011021221,3295,16,10,1,1,10,10,5,3,3,-3,0,12,12,0,3,00:14:55,54,55,1
2011021222,1580,2,1,2,1,4,2,3,1,2,-2,0,18,15,-3,2,00:06:20,26,20,1
2011021224,302,30,28,2,1,7,5,0,0,0,0,0,17,16,-1,1,00:05:02,5,2,1
2011021224,1786,30,28,1,1,5,5,2,2,1,-1,0,12,11,-1,2,00:09:46,29,46,1
2011021224,1921,30,28,1,1,5,5,3,3,2,-2,0,12,11,-1,2,00:12:01,32,1,1
2011021226,3563,20,24,1,2,2,4,5,4,-3,3,1,13,17,4,3,00:19:23,59,23,1
2011021227,1132,22,18,1,1,2,2,1,3,0,0,0,12,11,-1,1,00:18:52,18,52,1
2011021227,1534,22,18,1,1,5,5,2,4,0,0,0,11,12,1,2,00:05:34,25,34,1
2011021227,2899,22,18,1,1,2,2,6,6,-2,2,0,11,12,1,3,00:08:19,48,19,1
2011021228,2043,11,17,1,1,2,2,1,0,-2,2,0,11,12,1,2,00:14:03,34,3,1
2011021229,2096,25,6,1,3,2,6,2,3,0,0,0,21,24,3,2,00:14:56,34,56,1
2011021230,2344,26,19,1,1,2,2,2,2,-2,2,0,12,12,0,2,00:19:04,39,4,1
2012020002,1150,5,27,1,1,2,2,0,2,0,0,0,11,12,1,1,00:19:10,19,10,1
2012020004,545,13,23,0,2,0,4,1,1,0,0,-1,11,10,-1,1,00:09:05,9,5,1
2012020004,2015,13,23,1,1,5,5,3,4,1,-1,0,11,12,1,2,00:13:35,33,35,1
2012020004,2018,13,23,1,1,5,5,4,5,1,-1,0,11,12,1,2,00:13:38,33,38,1
2012020005,420,2,1,1,1,5,5,2,0,-1,1,0,12,11,-1,1,00:07:00,7,0,1
2012020007,2246,12,3,1,1,2,2,3,4,1,-1,0,12,11,-1,2,00:17:26,37,26,1
2012020008,2266,21,29,0,2,0,4,3,3,4,-4,0,11,12,1,2,00:17:46,37,46,1
2012020008,2285,21,29,2,1,4,2,3,5,4,-4,1,16,16,0,2,00:18:05,38,5,1
2012020009,3385,18,9,1,1,10,10,4,6,6,-6,0,12,11,-1,3,00:16:25,56,25,1
2012020010,409,17,30,1,1,2,2,0,0,1,-1,0,12,11,-1,1,00:06:49,6,49,1
2012020010,811,17,30,1,1,5,5,1,1,1,-1,0,12,11,-1,1,00:13:31,13,31,1
2012020010,1793,17,30,2,1,7,5,3,3,1,-1,0,17,16,-1,2,00:09:53,29,53,1
2012020012,148,20,11,2,1,7,5,0,0,-1,1,0,17,16,-1,1,00:02:28,2,28,1
2012020012,1337,20,11,0,1,0,2,3,1,-1,1,1,6,7,1,2,00:02:17,22,17,1
2012020012,1582,20,11,0,2,0,4,3,2,1,-1,0,11,12,1,2,00:06:22,26,22,1
2012020012,1705,20,11,0,1,0,2,3,4,1,-1,2,5,7,2,2,00:08:25,28,25,1
2012020012,2235,20,11,0,1,0,4,4,5,2,-2,-5,6,1,-5,2,00:17:15,37,15,1
2012020014,94,8,7,1,1,2,2,0,0,0,0,0,11,12,1,1,00:01:34,1,34,1
2012020014,363,8,7,1,1,2,2,1,1,0,0,0,12,11,-1,1,00:06:03,6,3,1
2012020014,1564,8,7,1,1,2,2,5,3,-1,1,0,12,11,-1,2,00:06:04,26,4,1
2012020014,2300,8,7,1,1,5,5,6,7,0,0,0,11,12,1,2,00:18:20,38,20,1
2012020014,3347,8,7,1,1,2,2,8,10,1,-1,0,12,11,-1,3,00:15:47,55,47,1
2012020015,2,23,15,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:00:02,0,2,1
2012020015,563,23,15,0,2,0,4,2,1,-1,1,0,11,12,1,1,00:09:23,9,23,1
2012020015,3459,23,15,1,1,2,2,6,5,-2,2,0,12,11,-1,3,00:17:39,57,39,1
2012020016,3516,16,26,2,0,4,0,4,3,-2,2,1,12,11,-1,3,00:18:36,58,36,1
2012020017,2942,20,22,1,1,2,2,4,2,1,-1,0,12,11,-1,3,00:09:02,49,2,1
2012020017,3479,20,22,0,1,0,2,5,3,1,-1,1,6,7,1,3,00:17:59,57,59,1
2012020018,3251,25,6,1,1,5,5,4,5,0,0,0,11,12,1,3,00:14:11,54,11,1
2012020019,1387,24,4,1,1,5,5,2,0,0,0,0,11,12,1,2,00:03:07,23,7,1
2012020021,1,28,12,3,3,12,12,0,0,0,0,0,35,28,-7,1,00:00:01,0,1,1
2012020022,295,17,18,1,1,2,2,0,0,0,0,0,12,11,-1,1,00:04:55,4,55,1
2012020022,1198,17,18,1,1,2,2,3,2,0,0,0,11,12,1,1,00:19:58,19,58,1
2012020023,154,1,8,2,2,7,7,0,0,0,0,0,21,21,0,1,00:02:34,2,34,1
2012020023,1780,1,8,1,1,2,2,3,6,-2,2,0,11,12,1,2,00:09:40,29,40,1
2012020023,2269,1,8,1,1,10,10,5,8,-2,2,0,11,12,1,2,00:17:49,37,49,1
2012020023,2741,1,8,1,1,5,5,7,9,-2,2,0,12,11,-1,3,00:05:41,45,41,1
2012020024,1719,27,21,2,1,7,5,1,3,1,-1,0,17,16,-1,2,00:08:39,28,39,1
2012020025,3,30,9,1,1,5,5,0,0,0,0,0,11,12,1,1,00:00:03,0,3,1
2012020025,1794,30,9,1,1,2,2,5,2,-1,1,0,12,11,-1,2,00:09:54,29,54,1
2012020025,1983,30,9,1,0,2,0,6,4,-1,1,1,6,7,1,2,00:13:03,33,3,1
2012020025,3224,30,9,1,1,2,2,9,9,1,-1,-1,12,10,-2,3,00:13:44,53,44,1
2012020027,2400,3,5,1,1,5,5,2,1,-3,3,0,12,11,-1,2,00:20:00,40,0,1
2012020027,3271,3,5,1,1,5,5,4,4,-3,3,0,12,11,-1,3,00:14:31,54,31,1
2012020027,3524,3,5,2,0,12,0,6,6,-2,2,0,12,11,-1,3,00:18:44,58,44,1
2012020028,2516,29,12,1,1,2,2,3,4,-2,2,0,11,12,1,3,00:01:56,41,56,1
2012020028,3200,29,12,1,1,2,2,6,6,-3,3,1,9,12,3,3,00:13:20,53,20,1
2012020029,2593,2,21,4,1,27,2,5,5,3,-3,0,30,26,-4,3,00:03:13,43,13,1
2012020030,1831,14,7,2,2,4,4,4,2,3,-3,0,23,19,-4,2,00:10:31,30,31,1
2012020030,1970,14,7,2,3,4,6,6,4,3,-3,0,26,25,-1,2,00:12:50,32,50,1
2012020030,3082,14,7,2,2,4,4,9,10,3,-3,0,22,21,-1,3,00:11:22,51,22,1
2012020030,3328,14,7,1,1,5,5,12,14,3,-3,0,12,10,-2,3,00:15:28,55,28,1
2012020030,3567,14,7,1,1,5,5,13,15,3,-3,0,12,11,-1,3,00:19:27,59,27,1
2012020031,3535,9,22,1,1,2,2,2,4,-2,2,1,12,11,-1,3,00:18:55,58,55,1
2012020032,138,20,17,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:18,2,18,1
2012020032,1195,20,17,1,1,2,2,1,2,0,0,0,12,11,-1,1,00:19:55,19,55,1
2012020032,2987,20,17,1,1,2,2,4,5,0,0,0,11,12,1,3,00:09:47,49,47,1
2012020033,767,4,18,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:12:47,12,47,1
2012020034,2606,11,19,1,1,2,2,5,4,1,-1,0,11,12,1,3,00:03:26,43,26,1
2012020035,2755,6,26,1,1,2,2,4,3,-3,3,0,12,11,-1,3,00:05:55,45,55,1
2012020036,358,15,1,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:05:58,5,58,1
2012020036,3489,15,1,2,0,4,0,7,6,-2,2,1,12,11,-1,3,00:18:09,58,9,1
2012020037,1051,23,13,1,2,5,7,2,0,2,-2,0,16,18,2,1,00:17:31,17,31,1
2012020037,3235,23,13,1,1,2,2,6,5,1,-1,0,11,12,1,3,00:13:55,53,55,1
2012020039,424,24,30,1,0,2,0,0,0,0,0,1,6,7,1,1,00:07:04,7,4,1
2012020039,2397,24,30,0,1,0,2,1,1,1,-1,-1,7,6,-1,2,00:19:57,39,57,1
2012020039,2600,24,30,0,2,0,4,1,2,1,-1,0,11,12,1,3,00:03:20,43,20,1
2012020039,3098,24,30,1,1,2,2,2,4,3,-3,0,11,12,1,3,00:11:38,51,38,1
2012020041,157,7,23,2,3,7,17,0,0,0,0,0,29,28,-1,1,00:02:37,2,37,1
2012020041,2084,7,23,1,2,5,7,2,4,1,-1,0,16,16,0,2,00:14:44,34,44,1
2012020042,3277,3,2,1,2,5,7,5,3,-4,4,0,16,16,0,3,00:14:37,54,37,1
2012020045,1571,18,17,1,1,5,5,1,2,1,-1,0,11,12,1,2,00:06:11,26,11,1
2012020047,140,11,30,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:02:20,2,20,1
2012020047,832,11,30,0,2,0,4,2,1,2,-2,-1,11,10,-1,1,00:13:52,13,52,1
2012020047,1159,11,30,1,1,5,5,3,3,2,-2,0,12,11,-1,1,00:19:19,19,19,1
2012020047,1244,11,30,1,1,2,2,4,4,2,-2,0,12,11,-1,2,00:00:44,20,44,1
2012020047,1879,11,30,2,2,4,4,6,6,2,-2,0,21,21,0,2,00:11:19,31,19,1
2012020048,227,6,19,2,0,4,0,0,0,0,0,0,12,11,-1,1,00:03:47,3,47,1
2012020048,594,6,19,4,1,19,5,3,0,0,0,0,26,27,1,1,00:09:54,9,54,1
2012020048,1434,6,19,1,1,2,2,7,4,0,0,1,9,12,3,2,00:03:54,23,54,1
2012020049,2451,26,24,0,2,0,4,4,4,0,0,-1,12,10,-2,3,00:00:51,40,51,1
2012020050,354,13,28,1,1,5,5,0,0,1,-1,0,12,12,0,1,00:05:54,5,54,1
2012020050,993,13,28,2,2,12,4,1,1,0,0,0,22,21,-1,1,00:16:33,16,33,1
2012020051,627,8,29,2,3,7,17,1,1,0,0,0,28,27,-1,1,00:10:27,10,27,1
2012020051,992,8,29,2,0,4,0,3,4,0,0,0,12,11,-1,1,00:16:32,16,32,1
2012020052,3112,14,3,2,0,4,0,6,5,2,-2,-1,12,10,-2,3,00:11:52,51,52,1
2012020053,1090,12,27,1,1,5,5,0,4,1,-1,0,12,11,-1,1,00:18:10,18,10,1
2012020053,3590,12,27,5,3,26,14,4,6,2,-2,0,45,37,-8,3,00:19:50,59,50,1
2012020054,2927,9,20,1,1,5,5,7,5,3,-3,0,12,11,-1,3,00:08:47,48,47,1
2012020056,111,10,25,1,1,5,5,0,0,0,0,0,11,11,0,1,00:01:51,1,51,1
2012020056,2324,10,25,2,0,4,0,6,2,-3,3,-1,12,12,0,2,00:18:44,38,44,1
2012020056,2613,10,25,2,1,7,5,8,2,-4,4,0,16,17,1,3,00:03:33,43,33,1
2012020056,3142,10,25,1,1,5,2,10,3,-4,4,0,11,12,1,3,00:12:22,52,22,1
2012020057,940,26,11,1,4,5,19,2,0,0,0,0,27,26,-1,1,00:15:40,15,40,1
2012020057,3461,26,11,2,4,12,24,3,7,4,-4,0,35,36,1,3,00:17:41,57,41,1
2012020058,239,23,1,1,1,5,5,1,0,0,0,0,11,12,1,1,00:03:59,3,59,1
2012020058,241,23,1,1,1,5,5,2,1,0,0,0,12,11,-1,1,00:04:01,4,1,1
2012020059,907,30,4,1,1,2,2,0,1,1,-1,0,12,11,-1,1,00:15:07,15,7,1
2012020059,1916,30,4,1,2,5,7,2,2,-1,1,0,16,17,1,2,00:11:56,31,56,1
2012020059,3052,30,4,0,2,0,4,4,5,-2,2,1,11,12,1,3,00:10:52,50,52,1
2012020060,2298,21,7,1,1,2,2,5,4,-3,3,0,11,12,1,2,00:18:18,38,18,1
2012020062,664,24,19,2,0,4,0,0,1,0,0,0,12,11,-1,1,00:11:04,11,4,1
2012020062,1065,24,19,0,1,0,2,2,1,0,0,-1,7,6,-1,1,00:17:45,17,45,1
2012020062,1327,24,19,0,2,0,4,2,2,-1,1,0,11,12,1,2,00:02:07,22,7,1
2012020062,2050,24,19,1,1,5,5,3,5,-2,2,0,11,12,1,2,00:14:10,34,10,1
2012020062,3265,24,19,1,1,5,5,5,7,-2,2,0,12,11,-1,3,00:14:25,54,25,1
2012020063,1778,16,6,1,1,2,2,2,3,1,-1,0,11,12,1,2,00:09:38,29,38,1
2012020067,2672,2,14,2,0,4,0,2,4,2,-2,0,12,11,-1,3,00:04:32,44,32,1
2012020068,309,12,7,1,1,5,5,0,0,-1,1,0,12,11,-1,1,00:05:09,5,9,1
2012020068,435,12,7,3,1,6,2,1,1,-1,1,-1,24,21,-3,1,00:07:15,7,15,1
2012020070,1200,5,28,2,2,4,4,0,3,0,0,1,19,21,2,1,00:20:00,20,0,1
2012020070,2036,5,28,1,1,2,2,3,5,1,-1,0,11,12,1,2,00:13:56,33,56,1
2012020071,2023,18,20,1,1,2,2,3,2,-1,1,0,12,11,-1,2,00:13:43,33,43,1
2012020072,0,26,25,1,1,2,2,0,0,0,0,0,12,11,-1,1,00:00:00,0,0,1
2012020072,518,26,25,1,1,5,5,1,2,2,-2,0,11,12,1,1,00:08:38,8,38,1
2012020072,2373,26,25,4,0,24,0,6,6,2,-2,-1,24,20,-4,2,00:19:33,39,33,1
2012020072,3125,26,25,2,1,7,5,10,8,3,-3,0,17,16,-1,3,00:12:05,52,5,1
2012020072,3386,26,25,1,1,5,5,12,9,3,-3,0,12,11,-1,3,00:16:26,56,26,1
2012020072,3511,26,25,0,1,0,2,13,10,3,-3,-1,7,6,-1,3,00:18:31,58,31,1
2012020073,666,29,13,1,1,5,5,2,1,-2,2,-1,12,9,-3,1,00:11:06,11,6,1
2012020073,1264,29,13,0,1,0,2,3,3,-1,1,-1,7,6,-1,2,00:01:04,21,4,1
2012020073,3592,29,13,1,1,2,2,5,7,-2,2,0,11,10,-1,3,00:19:52,59,52,1
2012020074,1724,30,22,0,2,0,4,2,3,-1,1,0,11,12,1,2,00:08:44,28,44,1
2012020074,3595,30,22,1,2,2,4,4,6,1,-1,-1,17,16,-1,3,00:19:55,59,55,1
2012020075,449,24,17,1,0,2,0,0,0,1,-1,1,6,7,1,1,00:07:29,7,29,1
2012020075,912,24,17,1,1,5,5,1,0,1,-1,0,11,12,1,1,00:15:12,15,12,1
2012020075,2724,24,17,1,1,2,2,3,3,2,-2,0,11,12,1,3,00:05:24,45,24,1
2012020075,2888,24,17,0,1,0,2,4,4,2,-2,-1,7,6,-1,3,00:08:08,48,8,1
2012020078,339,13,14,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:05:39,5,39,1
2012020079,1054,8,1,3,2,17,7,0,1,0,0,0,26,28,2,1,00:17:34,17,34,1
2012020079,2266,8,1,2,0,4,0,3,3,-1,1,0,12,12,0,2,00:17:46,37,46,1
2012020080,2682,23,7,1,1,2,2,3,2,2,-2,0,11,12,1,3,00:04:42,44,42,1
2012020081,865,2,5,1,1,5,5,0,1,2,-2,0,12,11,-1,1,00:14:25,14,25,1
2012020081,3232,2,5,2,1,4,2,6,5,1,-1,0,18,16,-2,3,00:13:52,53,52,1
2012020082,296,27,3,1,1,2,2,0,1,0,0,0,12,11,-1,1,00:04:56,4,56,1
2012020082,1073,27,3,1,1,2,2,2,2,-2,2,0,12,12,0,1,00:17:53,17,53,1
2012020083,2334,15,28,0,2,0,15,2,2,-4,4,0,11,12,1,2,00:18:54,38,54,1
2012020083,3596,15,28,1,1,2,2,2,4,-3,3,0,11,12,1,3,00:19:56,59,56,1
2012020084,580,12,21,2,4,7,19,0,0,0,0,0,36,36,0,1,00:09:40,9,40,1
2012020084,3253,12,21,0,2,0,12,6,7,4,-4,0,11,12,1,3,00:14:13,54,13,1
2012020085,3,9,22,1,1,5,5,0,0,0,0,0,11,12,1,1,00:00:03,0,3,1
2012020085,374,9,22,1,0,2,0,1,2,0,0,0,7,7,0,1,00:06:14,6,14,1
2012020085,971,9,22,1,1,5,5,3,2,0,0,0,11,12,1,1,00:16:11,16,11,1
2012020086,660,20,30,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:11:00,11,0,1
2012020086,1614,20,30,1,1,5,5,1,3,2,-2,0,11,12,1,2,00:06:54,26,54,1
2012020086,2576,20,30,1,0,2,0,2,4,1,-1,-1,7,6,-1,3,00:02:56,42,56,1
2012020088,87,27,2,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:01:27,1,27,1
2012020088,338,27,2,2,1,7,5,2,1,-1,1,0,18,16,-2,1,00:05:38,5,38,1
2012020088,408,27,2,1,1,2,2,4,2,-1,1,0,11,12,1,1,00:06:48,6,48,1
2012020088,1078,27,2,1,1,2,2,7,4,0,0,-1,12,9,-3,1,00:17:58,17,58,1
2012020088,1644,27,2,0,2,0,4,8,6,0,0,0,11,12,1,2,00:07:24,27,24,1
2012020088,3600,27,2,1,2,2,12,10,9,4,-4,0,0,0,0,3,00:20:00,60,0,1
2012020090,3286,24,6,1,0,2,0,2,1,-1,1,1,6,7,1,3,00:14:46,54,46,1
2012020090,3832,24,6,1,1,2,2,4,2,0,0,-1,10,8,-2,4,00:03:52,63,52,1
2012020091,321,25,11,1,1,5,5,0,0,0,0,0,11,12,1,1,00:05:21,5,21,1
2012020092,173,13,8,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:53,2,53,1
2012020092,2145,13,8,2,0,4,0,2,3,2,-2,0,12,11,-1,2,00:15:45,35,45,1
2012020093,373,1,3,0,2,0,4,0,1,-1,1,0,11,12,1,1,00:06:13,6,13,1
2012020094,155,14,28,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:35,2,35,1
2012020095,1188,23,15,1,1,2,2,1,1,-1,1,0,11,12,1,1,00:19:48,19,48,1
2012020096,1520,30,18,1,1,5,5,3,1,-3,3,0,12,11,-1,2,00:05:20,25,20,1
2012020096,1751,30,18,1,1,5,5,4,2,-3,3,0,11,12,1,2,00:09:11,29,11,1
2012020096,2279,30,18,3,5,20,32,6,4,-2,2,0,39,47,8,2,00:17:59,37,59,1
2012020097,2743,21,5,3,4,9,19,3,3,0,0,0,36,40,4,3,00:05:43,45,43,1
2012020097,2975,21,5,0,1,0,2,6,7,-1,1,1,6,7,1,3,00:09:35,49,35,1
2012020099,1200,19,17,1,0,2,0,1,4,0,0,0,0,0,0,1,00:20:00,20,0,1
2012020101,1094,3,7,2,2,15,15,1,2,0,0,0,22,24,2,1,00:18:14,18,14,1
2012020103,731,12,5,0,2,0,15,1,1,1,-1,1,11,12,1,1,00:12:11,12,11,1
2012020103,1585,12,5,1,1,2,2,1,6,6,-6,0,12,11,-1,2,00:06:25,26,25,1
2012020104,2067,9,18,0,1,0,2,4,5,-1,1,-1,7,6,-1,2,00:14:27,34,27,1
2012020105,2033,22,24,2,3,7,17,2,2,0,0,2,18,26,8,2,00:13:53,33,53,1
2012020106,993,25,4,1,1,2,2,1,1,1,-1,0,11,12,1,1,00:16:33,16,33,1
2012020109,2483,2,8,1,2,5,7,4,4,5,-5,0,17,17,0,3,00:01:23,41,23,1
2012020111,162,1,13,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:42,2,42,1
2012020111,2121,1,13,1,1,5,5,2,2,-1,1,0,11,12,1,2,00:15:21,35,21,1
2012020111,2505,1,13,1,1,2,2,3,3,-1,1,0,12,11,-1,3,00:01:45,41,45,1
2012020112,548,7,29,1,1,5,5,0,1,0,0,0,11,12,1,1,00:09:08,9,8,1
2012020112,3516,7,29,1,1,2,2,7,4,2,-2,-1,11,12,1,3,00:18:36,58,36,1
2012020115,2373,24,22,1,1,2,2,1,5,1,-1,0,11,12,1,2,00:19:33,39,33,1
2012020116,204,16,4,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:03:24,3,24,1
2012020117,1200,10,19,1,0,2,0,2,0,1,-1,0,0,0,0,1,00:20:00,20,0,1
2012020117,1409,10,19,1,1,5,5,3,0,0,0,0,11,12,1,2,00:03:29,23,29,1
2012020119,3508,3,15,2,0,4,0,1,4,-2,2,0,12,11,-1,3,00:18:28,58,28,1
2012020120,2258,2,27,1,1,2,2,3,3,1,-1,0,12,11,-1,2,00:17:38,37,38,1
2012020121,524,8,21,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:08:44,8,44,1
2012020121,1405,8,21,1,1,5,5,1,1,1,-1,0,12,11,-1,2,00:03:25,23,25,1
2012020122,1366,28,14,1,2,5,7,2,3,0,0,0,17,18,1,2,00:02:46,22,46,1
2012020122,1698,28,14,0,1,0,2,3,5,0,0,1,6,7,1,2,00:08:18,28,18,1
2012020122,2976,28,14,1,1,2,2,4,7,0,0,0,11,12,1,3,00:09:36,49,36,1
2012020123,175,1,29,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:55,2,55,1
2012020124,801,11,22,2,0,4,0,0,0,-2,2,0,12,11,-1,1,00:13:21,13,21,1
2012020127,680,10,26,1,3,5,17,0,0,0,0,0,22,21,-1,1,00:11:20,11,20,1
2012020129,1186,28,15,1,1,5,5,1,2,-1,1,0,12,11,-1,1,00:19:46,19,46,1
2012020131,1515,30,19,1,1,5,5,1,0,-1,1,0,12,11,-1,2,00:05:15,25,15,1
2012020131,1889,30,19,3,4,20,19,2,2,-1,1,0,37,36,-1,2,00:11:29,31,29,1
2012020133,379,7,12,1,1,5,5,0,0,0,0,0,12,12,0,1,00:06:19,6,19,1
2012020133,3076,7,12,2,2,7,7,3,2,1,-1,0,24,23,-1,3,00:11:16,51,16,1
2012020134,168,9,16,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:48,2,48,1
2012020134,1992,9,16,1,0,0,0,4,3,-1,1,0,0,1,1,2,00:13:12,33,12,1
2012020136,761,18,17,1,1,2,2,1,0,-1,1,0,12,11,-1,1,00:12:41,12,41,1
2012020136,3600,18,17,1,1,2,2,3,6,-5,5,0,11,12,1,3,00:20:00,60,0,1
2012020137,1728,26,4,2,4,15,19,2,1,0,0,0,28,31,3,2,00:08:48,28,48,1
2012020137,3281,26,4,1,1,2,2,5,7,-1,1,0,11,12,1,3,00:14:41,54,41,1
2012020138,2864,2,13,1,1,2,2,3,5,-1,1,0,12,11,-1,3,00:07:44,47,44,1
2012020139,120,11,10,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:00,2,0,1
2012020139,2896,11,10,1,1,2,2,3,2,-3,3,0,12,11,-1,3,00:08:16,48,16,1
2012020139,3485,11,10,3,0,14,0,4,3,-3,3,0,18,16,-2,3,00:18:05,58,5,1
2012020141,888,8,2,1,2,2,4,1,0,0,0,0,17,18,1,1,00:14:48,14,48,1
2012020141,2852,8,2,0,2,0,4,4,6,-2,2,0,11,12,1,3,00:07:32,47,32,1
2012020142,3227,14,12,0,2,0,4,4,2,1,-1,1,9,12,3,3,00:13:47,53,47,1
2012020142,3445,14,12,1,1,2,2,4,4,3,-3,0,11,12,1,3,00:17:25,57,25,1
2012020145,2639,15,3,1,1,2,2,0,4,4,-4,0,11,11,0,3,00:03:59,43,59,1
2012020148,866,5,1,1,1,5,5,0,1,0,0,0,11,12,1,1,00:14:26,14,26,1
2012020149,3158,18,9,1,2,2,15,2,2,-3,3,0,17,18,1,3,00:12:38,52,38,1
2012020150,135,17,19,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:15,2,15,1
2012020151,199,20,25,1,0,2,0,0,0,0,0,1,6,7,1,1,00:03:19,3,19,1
2012020151,437,20,25,1,1,5,5,1,0,0,0,0,11,12,1,1,00:07:17,7,17,1
2012020151,925,20,25,1,1,2,2,3,1,-2,2,0,11,12,1,1,00:15:25,15,25,1
2012020151,1775,20,25,0,1,0,2,4,2,-2,2,-5,6,1,-5,2,00:09:35,29,35,1
2012020151,2540,20,25,4,1,27,5,5,4,-4,4,0,30,24,-6,3,00:02:20,42,20,1
2012020151,3421,20,25,1,1,2,2,11,7,-3,3,-1,11,10,-1,3,00:17:01,57,1,1
2012020152,155,24,4,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:35,2,35,1
2012020152,1492,24,4,1,1,2,2,7,2,-4,4,1,9,12,3,2,00:04:52,24,52,1
2012020153,662,22,10,1,1,5,5,0,1,1,-1,0,12,11,-1,1,00:11:02,11,2,1
2012020153,754,22,10,0,2,0,15,1,2,1,-1,0,11,12,1,1,00:12:34,12,34,1
2012020153,1141,22,10,3,2,6,4,1,4,2,-2,0,28,26,-2,1,00:19:01,19,1,1
2012020154,840,13,12,1,1,5,5,1,0,0,0,0,12,11,-1,1,00:14:00,14,0,1
2012020154,2242,13,12,1,1,5,5,4,1,2,-2,0,12,11,-1,2,00:17:22,37,22,1
2012020155,520,14,15,1,1,5,5,1,1,-1,1,0,12,11,-1,1,00:08:40,8,40,1
2012020155,812,14,15,1,2,2,4,2,3,-1,1,0,18,16,-2,1,00:13:32,13,32,1
2012020155,2546,14,15,1,1,2,2,6,7,0,0,0,11,12,1,3,00:02:26,42,26,1
2012020156,394,7,29,1,2,2,15,0,0,-1,1,0,14,18,4,1,00:06:34,6,34,1
2012020156,1807,7,29,1,1,2,2,2,4,1,-1,0,11,12,1,2,00:10:07,30,7,1
2012020158,1281,9,6,0,2,0,12,2,1,0,0,-1,11,10,-1,2,00:01:21,21,21,1
2012020160,1192,2,1,1,1,2,2,0,0,-2,2,0,11,12,1,1,00:19:52,19,52,1
2012020160,1837,2,1,1,1,2,2,3,1,-3,3,-1,11,10,-1,2,00:10:37,30,37,1
2012020160,2131,2,1,1,1,2,2,4,3,-3,3,0,11,12,1,2,00:15:31,35,31,1
2012020160,2469,2,1,1,1,5,5,6,5,-4,4,0,11,12,1,3,00:01:09,41,9,1
2012020160,2879,2,1,2,1,7,5,7,6,-5,5,0,13,13,0,3,00:07:59,47,59,1
2012020160,3090,2,1,4,2,24,12,9,7,-5,5,0,34,31,-3,3,00:11:30,51,30,1
2012020160,3301,2,1,1,4,5,19,14,9,-6,6,0,25,23,-2,3,00:15:01,55,1,1
2012020161,1897,28,8,1,1,2,2,1,2,0,0,0,11,12,1,2,00:11:37,31,37,1
2012020162,344,3,21,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:05:44,5,44,1
2012020162,2331,3,21,1,1,2,2,2,3,3,-3,0,11,11,0,2,00:18:51,38,51,1
2012020164,764,20,17,1,1,2,2,0,2,-1,1,0,12,11,-1,1,00:12:44,12,44,1
2012020164,1101,20,17,1,1,2,2,2,3,-1,1,0,12,11,-1,1,00:18:21,18,21,1
2012020167,256,30,6,0,1,0,2,0,0,0,0,-1,7,6,-1,1,00:04:16,4,16,1
2012020167,3033,30,6,1,1,10,10,4,6,0,0,0,12,12,0,3,00:10:33,50,33,1
2012020168,539,8,13,1,3,5,17,0,0,0,0,0,18,24,6,1,00:08:59,8,59,1
2012020170,4,15,14,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:00:04,0,4,1
2012020171,1361,17,4,1,1,5,5,0,0,0,0,0,12,11,-1,2,00:02:41,22,41,1
2012020172,2011,1,7,2,0,15,0,1,3,3,-3,0,12,11,-1,2,00:13:31,33,31,1
2012020172,3473,1,7,2,2,12,12,4,5,4,-4,0,24,23,-1,3,00:17:53,57,53,1
2012020173,2806,28,29,1,1,2,2,3,4,-1,1,0,12,11,-1,3,00:06:46,46,46,1
2012020174,153,30,26,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:02:33,2,33,1
